	id	puzzle	solution	clues	difficulty
36283	36284	.1..6........5.32......4..7.4.....986.8..9.....1....7.1..5.6...9.214...5..38.....	315267849476958321829314567547631298638729154291485673184576932962143785753892416	25	5.2
36346	36347	...6...5.....2....8.57.....2....9..13...5...8.5.2...73...4..21..76....3..2.5.6...	732691854914825367865734192287369541349157628651248973598473216176982435423516789	25	5.7
36368	36369	.....268.1.......5.8...6..4..2.54..9....38...4.9...1...5.3..7....12.........6....	593742681164893275287516934872154369615938427439627158956381742341275896728469513	23	4.0
36369	36370	...2....6.3..94...4.8.....2...8.57........3..9....7.8...7.4..6....9.......5..6.13	519278436632194857478653192123865749786419325954327681397541268861932574245786913	23	4.7
36439	36440	.8..3.9....9...6..2.7..85..5..1....3.....7....128......46.9.........53.....76..1.	485236971139574682267918534574129863398647125612853749846391257721485396953762418	24	4.0
36447	36448	6....3.........91.5.7.....6..5.....9.9..48..3......4...82...5...7..12......9..3..	619423875823765914547891236465237189291648753738159462982376541374512698156984327	22	4.2
36484	36485	.1..3...7.....21..2....4.3.36..9...4..1....9..5...1.....4...76..3.6....2.7.5....1	915836427743952186286714539367295814421378695859461273594123768138647952672589341	25	4.5
36513	36514	4...359.6..............9.51.3.4..5..9..........175.8..12.94.........67....8....4.	417835926259614378386279451832491567975368214641752893123947685594186732768523149	24	4.5
36587	36588	...69...5..4....1.8...3...234.1.....91.2..4....25..........8...4..3.29...6.9....3	123697845694825317857431692346179528915283476782546139539718264478362951261954783	25	4.4
36743	36744	1...8...7.....5......3.69....724...9.9..6.....5....18.4....3.7........6..38.....4	169482537783195426245376918317248659892561743654739182426953871971824365538617294	23	4.0
36779	36780	.97......16.8...9.4.....3.7.......6.6.4.1....8..37...1.3.65..8......1..35.....4..	297435618163827594458169327319548762674912835825376941732654189946781253581293476	25	4.0
36790	36791	.......83.1...26..7....32....9....3.....3.7..48......9...51.4....564.........7.5.	542761983318492675796853214679184532251936748483275169837519426125648397964327851	23	4.2
36863	36864	8.7....6..4.3..58.........33769.......85....1....2.....1.8..39.7....5......43.2..	837254169941367582562189743376918425298543671154726938415872396723695814689431257	25	4.0
36926	36927	9..574...........9.56..24.....1..3.....9.7...2...8..71...7..52......6.3..1......7	931574862428631759756892413867125394143967285295483671384719526579246138612358947	24	4.0
36945	36946	..1.6.....5.8.....7...2...49...71.4...5.4...94.....8165......7..4.....6...6.95..2	391564287254817693768923154982671345615348729437259816523486971149732568876195432	26	4.2
36950	36951	.2...8..4.......2..8...3..58..2......3...5..94..7..1..7...9.5...9...2.6...1.8....	925678314374951826186423975819234657637815249452769138743196582598342761261587493	23	4.1
36993	36994	.63714....2....6..5...........6.5..7.82.........2...41.5...93....7....6....4....8	963714285124598673578326194341685927782941536695237841456879312837152469219463758	23	5.4
37079	37080	....81..7.1...9...2..5.6...4...9.6...23.1..7...1..25.3........4895....2......87..	539481267614729835287536149458397612923615478761842593176253984895174326342968751	26	5.2
37084	37085	..9.4..7..15.......3...9.2...3..5....279.1...5..3..7...9...71......6.8.....1...6.	269548371715236984834719625943675218627981543581324796496857132172463859358192467	24	4.2
37086	37087	.27....4.6.....5.......1.9....3....6....6..5....5..2..3....8..2..4.16....91..4...	827695341619473528435821697952347186748162953163589274376958412584216739291734865	22	4.2
37090	37091	46.59......5..2.9..79.6........2.8.1.....7.5.3..1..4..7.4.....2.96.3.....1..7.9..	463591728185742396279863514957426831641387259328159467734915682896234175512678943	27	4.6
37159	37160	...9.5.6.....7.1.....3...941...5.....4..2...53....6.8.6....18..7..........5...97.	834915762596274138271368594168457329947823615352196487629741853713589246485632971	23	4.5
37192	37193	.18....4.6.....8...2....31...38.........7..9....35.2.4.....7....5..34...9461.8...	318762549695413872427985316263849157584271693179356284832597461751634928946128735	25	4.3
37220	37221	1....5.4........2....9473.....59..82.2......7..4..69.......96.3..3.......87.3....	179325846345168729268947315736591482921483567854276931412859673693714258587632194	24	4.0
37292	37293	..5.1...3.894...........92.3....9.52.2.65..........6.......8.9.1.......6.4...18..	465912783289437561731586924316879452827654319594123678653248197178395246942761835	23	4.8
37340	37341	.2..1........6..5.17...9.4.4.2...67..9......8...8.2...7...5..2.64......5...4..9..	825714369934268157176539842482395671597641238361872594718956423649123785253487916	24	4.8
37480	37481	.1...45..3.........85.6..7...8..7....6...9.....3.1.82..9.4....36...7.41......1..5	216734598379158642485962371128347956567289134943516827891425763652873419734691285	25	4.8
37524	37525	1...6...87.....1....5.31....2...3.89..42.5..1.......4..9.8............95....7.6.2	142569378739428156865731924627143589384295761951687243293856417476312895518974632	24	5.0
37540	37541	....4.7...3....9....9....1.3....95......571.6..61....41...9.45.82..3...........2.	218945763637218945459376812341629587982457136576183294163792458824531679795864321	24	4.1
37561	37562	.6......78.....15.5....72....2.8.7...3.49..8.......3...7.8......8..1..96.....6...	163258947827964153594137268642385719731492685958671324476829531285713496319546872	23	4.1
37562	37563	38.94...7.....7..11...3..4...9.......2.4..8.5.5.7.........8.79...457.6..6........	382941567945627381167835942819352476726419835453768129531286794294573618678194253	25	4.5
37661	37662	35.2...6...86.4.......3....7....2.45....9.3....2485........97...6.8....49......3.	351278469298654173476931258789312645514796382632485917843569721167823594925147836	25	5.6
37707	37708	.....9358....5..7.1.7..3.....1..45..3.....6.2...6...........9..4.93......7.2....5	246179358938452176157863429761924583384517692592638714825746931419385267673291845	23	4.7
37735	37736	.....95...8.6....3..7....1...5..21.....367...9.3.....7....3..41.2.4......9.....8.	231879564589614273467523819675942138812367495943185627756238941328491756194756382	23	4.6
37823	37824	.3..6.1....4.5..9......3.5....72..8..89..63..........1....1.2...7.5.4....1......9	735962148624851793891473652163729485589146327247385961958617234372594816416238579	23	5.0
37882	37883	24.3.....5.87.......9....4...2.5...7...1...3.4....765.9.42.........79....5..18.6.	247361895568794123319825746892653417675142938431987652984236571126579384753418269	26	4.4
37893	37894	....39..2....5..7..7.1...43...2..48..18..4..6.2..1..9.......8....3....6.5.9.8....	854739612136452978972168543695273481318594726427816395261347859783925164549681237	25	4.3
37914	37915	.15.....3.83.6..7......1.9..6..1..5....8.4......3...2..4...91....7.....96......3.	215798643983465271476231895764912358532874916891356724348529167127643589659187432	23	4.0
37937	37938	...7..2..3..2....1..2....49.7.1.....81.....63..5.68.......7..16.5....8.....9.4..5	596741238347289651182356749674193582819527463235468197423875916951632874768914325	25	4.2
37940	37941	5.67.8....1..5....4.8...1...4.17.5.......2..7.9...4.........9.6....4..8...9.873..	536718294912453678478269153843176529651892437297534861784325916365941782129687345	25	4.1
37978	37979	...8.....4..2..9....5..1.2..3....4..2.1.7.....9.13..5.6...8..7..8...934.3..4.....	123897564468253917975641823736528491251974638894136752649382175582719346317465289	25	4.4
37987	37988	..2..5..639.......1.5.........689.....9.7.1......1...4.....43.8.7.8..4....895....	842195736397268541165347892514689273629473185783512964956724318271836459438951627	24	4.0
38064	38065	.....53.6..6....1.3.....2.......7..47824......6....1...7..3...9..4..9.5.9.....8.3	129875346846293517357164298591327684782416935463958172678531429234689751915742863	24	4.6
38091	38092	.........2..5...3..5.4.7....1....8.9...9...5...8.6...7..3.....1.8...156..7..3...8	847326915261589734359417682416753829732948156598162347623895471984271563175634298	23	4.3
38095	38096	......7.1......4......7..824..2......7.39.8...2..653..1.26......4.1...6..837.2...	854926731267813495319574682431287956576391824928465317192648573745139268683752149	26	4.2
38097	38098	5..2..6.7..6......9.435.......7.83........24.....9...5.9.8.......1.....22...14.6.	518249637326187594974356128459728316837561249162493875693872451741635982285914763	24	4.0
38123	38124	..........93..61..57...8.....6..28.14..6..........3..6.....93..7...8..95..2.....7	618397524293456178574128963356972841487615239129843756845769312731284695962531487	23	4.8
38126	38127	.1..9....6...5...4...81.3...2...1.7....3.......84...6..46...9.2..5........9..85..	413296785682753194957814326524961873761382459398475261846537912275149638139628547	23	4.4
38147	38148	...6..4.85.9......86...3.5....7...3.......9.23.5.21....735.....9.......1..6..2.4.	732659418549178263861243759428796135617435982395821674273514896984367521156982347	25	5.4
38232	38233	...1.2........31.95...4..2.91....8...7....25.63....9...6.7.......42.6.1..5..3....	349162785726583149581947623912675834478391256635428971263714598894256317157839462	25	4.5
38380	38381	....9...7..8.46..1.7...85..1...69.4....1.....2...5......9...7.4.1.97..58..2....3.	361295487528746391974318562137869245845123976296457813689531724413972658752684139	26	4.8
38405	38406	...8.6........45.........3..2..3.8...17....4..486.2.....9....78..1.9......2..5..9	173856924296374581584921637925437816617589342348612795459163278761298453832745169	23	4.9
38470	38471	..7..93..4.3...5..1....2..728......1...987..5..........3..5..8.....34..6..6......	627519348493678512158342697289465731361987425574123869932756184815234976746891253	23	5.1
38493	38494	..34.............58...5..3.1.6..7.2..7.8.6..........96.2....4..94..852..68....1..	563428971792163845814759632156947328279836514438512796325671489941385267687294153	25	4.1
38512	38513	....7.8.3..5.942........7..2.6..8..5...2.....39..6.......42.39....6...2...1.....8	169572843735894216842316759216748935584239167397165482658427391973681524421953678	24	4.4
38610	38611	....672...5.1....9...5...348......9..793......6...1...4.......21..6.5.47.87.1....	943867215256143789718529634821754396579386421364291578435978162192635847687412953	26	4.4
38633	38634	.7..2.94....3.5..7....642...1....7....8......49.17..2.9...3.6.2.........1....94..	675821943241395867839764251312658794758942136496173528984537612527416389163289475	25	4.1
38675	38676	.1........2.4..6.8..9.78.....8.......35.92.4.7...5...........392..54..7....3.7...	816923457327415698459678312198734265635892741742156983574261839283549176961387524	24	4.4
38690	38691	..8.7.3....9......24.8..9.7....3.......6.....7.4.58..6.2..6.7..6..4.1.....5.....8	158279364379546182246813957962134875583627491714958236821365749697481523435792618	24	4.6
38769	38770	......64.53.1.......7.....5.642....7.1..7...3..5..18..7..4...5...8..........657.2	281357649536149278497826135964283517812574963375691824729418356658732491143965782	25	4.0
38847	38848	3.....7.87..2...6..81..5.........3.1..5.6...........9.9.2.86......5.9.76..67.....	324691758759238164681475932468957321195362487237814695972186543813549276546723819	24	4.3
38857	38858	4...1.67..7...2...5.6.....89....15.4...2..........58.119.8.47.....75............9	429518673378462195516397248937681524851243967264975831192834756683759412745126389	25	4.3
38879	38880	.276..43.......7...86....2.....27.8....1...6.9.........5.732...........1.....92..	127695438395284716486371529643927185578143962912568347851732694239456871764819253	22	4.1
38905	38906	9.3.8...7.6.3.9...........1.....3....2...6..43..59..2.73...4...6...5......2...48.	953182647461379852287465391576243918829716534314598726735824169648951273192637485	24	5.0
38925	38926	.1.4..........1..8....73.65..2.......6..8.........97.1.9..6.5.75.....4...4......3	815426379637591248429873165952147836761382954384659721193264587576938412248715693	22	4.3
38960	38961	..16825..8......3...6..4........8...567...2.1.9......7...........5.3..7.3..7..1..	731682594854917632926354718213578946567493281498126357179865423645231879382749165	23	4.2
38967	38968	.59............85.7....8..9....39...3.85.2....2.....7...4....8....2.37......1.62.	859426137162397854743158269476839512318572496925641378234765981691283745587914623	23	4.1
39026	39027	8....4.1.9..15..2....27.......4..936..1.......5..8.....7...6.8..4......31......45	825694317937158624614273598782415936491367852356982471273546189549821763168739245	24	5.1
39156	39157	......4.8.9.4.5.....5....6..19..32..5..8.9....3.........85.....37....12.........3	123796458697485312485312967719653284564829731832174596248531679376948125951267843	22	4.5
39176	39177	.4......2....153..7..4...5..3...1..68.....1....2..8..7.1..934....32......6.......	345679812629815374781432659534721986876954123192368547217593468453286791968147235	23	4.1
39179	39180	6..3......8.4.51.............5..2..1.4.5...8..3..4......2...........794.3...9.7.6	657319824983425167421786593875962431146573289239841675792654318568137942314298756	22	4.6
39183	39184	.......19.59.3....71....2.....8..9...279..3.8.....5..29..57...6..63.1.....5......	342687519659132784718459263564823971127964358893715642931578426276341895485296137	25	4.3
39203	39204	8..51.....3...4....947....3.5......1..8...697.23.......4...7..9...925.3........1.	867513942135294876294768153756849321418352697923671485342187569681925734579436218	25	4.0
